Original_Review,Aspects,Sentiments,Empty,label,,
테이블 넓어서 이것저것 올려놔도 공간 남음,공간_편의시설,긍정,,000000100000,,
엘리베이터 있어서 유모차 끌고 오기 넘 편함,공간_편의시설,긍정,,000000100000,,
여기 소파 자리 거의 침대 급임 진짜 편함,공간_편의시설,긍정,,000000100000,,
남녀 화장실 구분되어 있고 칸수 많아서 좋음,공간_편의시설,긍정,,000000100000,,
에어컨 빵빵해서 여름에 여기만 오고 싶음,공간_편의시설,긍정,,000000100000,,
반려동물 동반 가능한데 공간 분리 잘 되어있음,공간_편의시설,긍정,,000000100000,,
담요랑 방석 다 구비되어 있는 거 센스 쩔어,공간_편의시설,긍정,,000000100000,,
카페 안에 손 닦는 곳 따로 있는 거 존좋,공간_편의시설,긍정,,000000100000,,
매장 입구가 턱이 없어서 휠체어 들어오기 좋음,공간_편의시설,긍정,,000000100000,,
기저귀 갈이대까지 있는 카페 첨 봄 감동..,공간_편의시설,긍정,,000000100000,,
주차 발렛 해주시는데 너무 편하고 좋음,공간_편의시설,긍정,,000000100000,,
자리마다 짐 보관 바구니 있는 거 진짜 편함,공간_편의시설,긍정,,000000100000,,
테이블 높이가 카공하기 딱 좋은 높이임,공간_편의시설,긍정,,000000100000,,
공기청정기 여기저기 돌고 있어서 쾌적함 그 자체,공간_편의시설,긍정,,000000100000,,
2층까지 있어서 좌석 엄청 많음 쾌적함,공간_편의시설,긍정,,000000100000,,
화장실 비데 설치되어 있어서 너무 만족함,공간_편의시설,긍정,,000000100000,,
야외 테라스 좌석 의자까지 편할 줄이야 미쳤음,공간_편의시설,긍정,,000000100000,,
주차 공간 넉넉해서 초보 운전도 가능할듯,공간_편의시설,긍정,,000000100000,,
멀티탭 빌려주는 카페라니 서비스 시설 짱임,공간_편의시설,긍정,,000000100000,,
매장이 광장처럼 넓어서 답답한 느낌 1도 없음,공간_편의시설,긍정,,000000100000,,
화장실에 가글까지 비치되어 있음 센스 갓,공간_편의시설,긍정,,000000100000,,
노트북 전용석 따로 있어서 작업하기 최고임,공간_편의시설,긍정,,000000100000,,
좌석 간격 넓어서 옆 사람 신경 안 쓰임 굿굿,공간_편의시설,긍정,,000000100000,,
의자 너무 딱딱해서 10분만 앉아있어도 허리 끊어짐,공간_편의시설,부정,,000000200000,,
콘센트 하나도 없어서 노트북 쓰기 불가능임ㅡㅡ,공간_편의시설,부정,,000000200000,,
화장실 진짜 더럽고 냄새나서 토 쏠릴 뻔함,공간_편의시설,부정,,000000200000,,
매장 너무 좁아서 옆 사람이랑 어깨 닿음 짜증,공간_편의시설,부정,,000000200000,,
주차장 없다시피 해서 주변 세 바퀴 돌았음 최악,공간_편의시설,부정,,000000200000,,
와이파이 연결 안 돼서 내 데이터 다 씀 노답,공간_편의시설,부정,,000000200000,,
테이블 너무 낮아서 먹기 진짜 불편함 개실망,공간_편의시설,부정,,000000200000,,
매장 안에 먼지 구덩이임 청소 안 하나 봄,공간_편의시설,부정,,000000200000,,
화장실 한 칸뿐이라 계속 줄 서야 됨 불편해 미침,공간_편의시설,부정,,000000200000,,
계단 너무 가파르고 엘베 없어서 올라가기 힘듦,공간_편의시설,부정,,000000200000,,
주차 공간 협소해서 문콕 당할까 봐 불안함,공간_편의시설,부정,,000000200000,,
에어컨 안 틀었나 매장 안이 밖보다 더 더움,공간_편의시설,부정,,000000200000,,
화장실 외부 상가 써야 되는데 멀고 지저분함,공간_편의시설,부정,,000000200000,,
콘센트 다 막아놓은 거 실화냐? 개치사함,공간_편의시설,부정,,000000200000,,
의자랑 테이블 높이 안 맞아서 거북목 되는 줄,공간_편의시설,부정,,000000200000,,
매장 환기 안 돼서 꿉꿉한 냄새 진동함 ㅡㅡ,공간_편의시설,부정,,000000200000,,
와이파이 비번 걸려있는데 자꾸 끊김 짜증나,공간_편의시설,부정,,000000200000,,
주차비 따로 받는 거 어이없음 시설도 별론데,공간_편의시설,부정,,000000200000,,
좌석 간격 너무 좁아서 숨 막힘 다닥다닥임,공간_편의시설,부정,,000000200000,,
화장실 세면대 고장 나서 물도 안 나옴 최악,공간_편의시설,부정,,000000200000,,
매장 크기에 비해 의자가 너무 부족함 계속 서있음,공간_편의시설,부정,,000000200000,,
콘센트 있는 자리는 이미 풀이라 앉을 수가 없음,공간_편의시설,부정,,000000200000,,
주차장 입구 너무 좁아서 차 긁을 뻔함 노답임,공간_편의시설,부정,,000000200000,,
화장실 남녀 공용인 거 진짜 극혐임 안 가,공간_편의시설,부정,,000000200000,,
겨울인데 매장 너무 추워서 패딩 입고 있었음,공간_편의시설,부정,,000000200000,,
테이블 흔들거려서 음료 쏟을 뻔함 관리 안 하나,공간_편의시설,부정,,000000200000,,
바닥이 끈적거려서 걸을 때마다 소리 남 개싫음,공간_편의시설,부정,,000000200000,,
화장실 휴지 맨날 없음 관리 좀 하시길,공간_편의시설,부정,,000000200000,,
좌석 형태가 너무 불편해서 오래 못 있겠음,공간_편의시설,부정,,000000200000,,
천장이 낮아서 그런가 공간이 너무 답답함,공간_편의시설,부정,,000000200000,,
테이블 4개 정도 있는 아담한 공간입니다,공간_편의시설,중립,,000000300000,,
화장실은 매장 밖 복도에 위치해 있어요,공간_편의시설,중립,,000000300000,,
콘센트는 벽면 쪽 자리에만 몇 개 있네요,공간_편의시설,중립,,000000300000,,
주차는 건물 지하주차장 이용하면 됩니다,공간_편의시설,중립,,000000300000,,
의자가 원목이라 쿠션감은 따로 없어요,공간_편의시설,중립,,000000300000,,
매장 중앙에 큰 테이블 하나 놓여있음,공간_편의시설,중립,,000000300000,,
와이파이 비밀번호는 영수증 하단에 적혀있음,공간_편의시설,중립,,000000300000,,
화장실 남녀 구분은 되어 있는 상태임,공간_편의시설,중립,,000000300000,,
층고가 꽤 높은 편인 대형 카페네요,공간_편의시설,중립,,000000300000,,
테이블 높이가 무릎 정도까지 옴,공간_편의시설,중립,,000000300000,,
주차 공간은 3대 정도 들어갈 크기임,공간_편의시설,중립,,000000300000,,
실내 좌석 말고 야외 테라스석도 있긴 함,공간_편의시설,중립,,000000300000,,
매장이 2층으로 나누어져 있는 구조입니다,공간_편의시설,중립,,000000300000,,
입구 쪽에 키오스크 한 대 설치되어 있음,공간_편의시설,중립,,000000300000,,
노키즈존이라 매장 내 아기 의자는 없네요,공간_편의시설,중립,,000000300000,,
화장실 칸은 두 칸 정도 준비되어 있음,공간_편의시설,중립,,000000300000,,
반려동물은 가방에 넣으면 동반 가능하다고 함,공간_편의시설,중립,,000000300000,,
매장 내부에 세면대가 따로 나와 있는 구조임,공간_편의시설,중립,,000000300000,,
의자 종류가 소파형이랑 등받이형 섞여 있음,공간_편의시설,중립,,000000300000,,
주차는 1시간만 무료 지원해주네요,공간_편의시설,중립,,000000300000,,
창가 자리는 바 테이블 형식으로 되어 있음,공간_편의시설,중립,,000000300000,,
콘센트가 바닥 쪽에 있어서 찾기 좀 힘듦,공간_편의시설,중립,,000000300000,,
매장 크기는 그냥 동네 카페 수준임,공간_편의시설,중립,,000000300000,,
화장실 입구에 가림막 설치되어 있음,공간_편의시설,중립,,000000300000,,
좌석 간격이 좁지도 넓지도 않고 적당함,공간_편의시설,중립,,000000300000,,
매장 한쪽에 굿즈 진열대가 크게 있음,공간_편의시설,중립,,000000300000,,
엘리베이터가 없는 3층 건물을 통으로 씀,공간_편의시설,중립,,000000300000,,
테이블마다 작은 조명이 하나씩 놓여있음,공간_편의시설,중립,,000000300000,,
매장 안에 전신 거울이 설치되어 있네요,공간_편의시설,중립,,000000300000,,
주차 등록은 나갈 때 직원한테 말해야 됨,공간_편의시설,중립,,000000300000,,
여기 분위기 맛집이네 인스타 사진 백만장 찍고 옴 ㅋ,분위기_감성,긍정,,000000010000,,
조명이 완전 사기급이라 셀카 찍으면 다 잘 나와요!!,분위기_감성,긍정,,000000010000,,
인테리어 힙함 그 자체;; 여기 감성 미쳤음 진짜,분위기_감성,긍정,,000000010000,,
통창 뷰 실화냐.. 넋 놓고 계속 쳐다보게 됨 ㅠㅠ,분위기_감성,긍정,,000000010000,,
아늑하고 따뜻한 분위기라 완전 힐링하고 갑니다 b,분위기_감성,긍정,,000000010000,,
소품 하나하나 신경 쓴 게 보여서 구경하는 재미 쏠쏠함,분위기_감성,긍정,,000000010000,,
밤에 오니까 분위기 더 대박임 야경 맛집 인정,분위기_감성,긍정,,000000010000,,
매장 노래 선곡 센스 무엇? 플레이리스트 훔치고 싶음,분위기_감성,긍정,,000000010000,,
완전 유럽 감성 카페.. 한국 아닌 것 같음 극락임,분위기_감성,긍정,,000000010000,,
깔끔하고 모던한 느낌이라 취향저격 제대로 당함,분위기_감성,긍정,,000000010000,,
빈티지한 무드가 너무 매력적이라 인생 카페 등극,분위기_감성,긍정,,000000010000,,
입구부터 포토존이라 사진 찍느라 한참 걸림 ㅎㅎ,분위기_감성,긍정,,000000010000,,
전체적으로 화이트톤이라 완전 깨끗해 보이고 예쁨,분위기_감성,긍정,,000000010000,,
여기 채광 맛집임 햇살 들어올 때 가면 감성 오짐,분위기_감성,긍정,,000000010000,,
미드센추리 느낌 낭랑해서 딱 요즘 갬성임 굿,분위기_감성,긍정,,000000010000,,
아기자기한 분위기 좋아하면 무조건 가야 됨 ㅠㅠ,분위기_감성,긍정,,000000010000,,
야외 테라스 분위기 미쳤네요 휴양지 온 기분임,분위기_감성,긍정,,000000010000,,
내부가 완전 숲속 정원 같아서 힐링 제대로 됨,분위기_감성,긍정,,000000010000,,
고급스러운 분위기라 데이트 코스로 완전 딱입니다,분위기_감성,긍정,,000000010000,,
벽면 인테리어가 독특해서 분위기가 확 사네요,분위기_감성,긍정,,000000010000,,
힙플레이스답게 분위기가 아주 힙하고 좋습니다,분위기_감성,긍정,,000000010000,,
차분하고 조용한 감성이라 책 읽기 최고였음,분위기_감성,긍정,,000000010000,,
조명 온도 습도 다 완벽함.. 감성 수치 100% 충전,분위기_감성,긍정,,000000010000,,
색감이 알록달록해서 사진 찍기 너무 좋은 감성임,분위기_감성,긍정,,000000010000,,
인더스트리얼 인테리어 좋아하는데 여기 진짜 찐임,분위기_감성,긍정,,000000010000,,
공간이 예술 작품 같아서 분위기가 너무 고급져요,분위기_감성,긍정,,000000010000,,
아늑한 조명 덕분에 분위기가 훨씬 좋게 느껴지네요,분위기_감성,긍정,,000000010000,,
레트로한 감성이 살아있어서 옛날 생각나고 좋음,분위기_감성,긍정,,000000010000,,
도심 속 힐링 공간이라는 말이 딱 어울리는 분위기,분위기_감성,긍정,,000000010000,,
사장님 미적 감각 대박이신 듯 공간 너무 예뻐요,분위기_감성,긍정,,000000010000,,
인스타에서 보던 거랑 딴판임.. 분위기 칙칙함 ㅡㅡ,분위기_감성,부정,,000000020000,,
감성 카페라고 해서 왔는데 그냥 창고 같고 별로임,분위기_감성,부정,,000000020000,,
조명이 너무 정육점 스타일이라 눈 아프고 구림,분위기_감성,부정,,000000020000,,
인테리어 너무 조잡해서 정신 하나도 없음 노답,분위기_감성,부정,,000000020000,,
기대하고 갔는데 분위기 완전 실망.. 다신 안 감,분위기_감성,부정,,000000020000,,
청결 상태가 안 좋아서 그런지 분위기가 쾌쾌함,분위기_감성,부정,,000000020000,,
음악 소리가 너무 커서 시장바닥 분위기임 개실망,분위기_감성,부정,,000000020000,,
사진발에 속았음 실제로는 엄청 낡고 허름함,분위기_감성,부정,,000000020000,,
컨셉을 모르겠음.. 인테리어 너무 난해해서 당황,분위기_감성,부정,,000000020000,,
분위기 잡으려고 너무 어둡게 해놔서 앞이 안 보임,분위기_감성,부정,,000000020000,,
삭막한 분위기라 앉아있는데 기 빨리는 느낌임,분위기_감성,부정,,000000020000,,
유명하대서 갔더니만 분위기 그냥 동네 다방 수준,분위기_감성,부정,,000000020000,,
인테리어가 너무 올드해서 요즘 감성이랑은 거리가 멂,분위기_감성,부정,,000000020000,,
분위기 있긴커녕 너무 어수선해서 바로 나오고 싶었음,분위기_감성,부정,,000000020000,,
테라스 뷰라고 하더니 공사판 뷰네요 최악입니다,분위기_감성,부정,,000000020000,,
인테리어가 음침하고 답답해서 분위기를 즐길 수가 없음,분위기_감성,부정,,000000020000,,수정완
벽지 색깔이 너무 촌스러워서 분위기 다 깎아먹음,분위기_감성,부정,,000000020000,,
노래가 분위기랑 너무 안 어울려서 몰입 안 됨,분위기_감성,부정,,000000020000,,
감성 카페는 개뿔 그냥 가구 몇 개 둔 게 다임,분위기_감성,부정,,000000020000,,
전체적으로 분위기가 너무 무겁고 어두컴컴함,분위기_감성,부정,,000000020000,,
인테리어 마감이 덜 된 건지 분위기가 어수선해요,분위기_감성,부정,,000000020000,,
공사 덜 끝난 것 같은 공사장 분위기라 너무 싫음,분위기_감성,부정,,000000020000,,
인위적인 감성이라 오히려 거부감 드는 분위기,분위기_감성,부정,,000000020000,,
매장 인테리어가 조화롭지 못하고 따로 노는 느낌,분위기_감성,부정,,000000020000,,
내부가 너무 휑해서 분위기가 썰렁하게 느껴짐,분위기_감성,부정,,000000020000,,
뷰 명당이라더니 앞 건물 벽밖에 안 보여서 황당,분위기_감성,부정,,000000020000,,
소품들에 먼지 쌓여있고 분위기 관리가 전혀 안 됨,분위기_감성,부정,,000000020000,,
너무 차가운 분위기라 오래 있고 싶지 않았음,분위기_감성,부정,,000000020000,,
분위기 기대했는데 사진 찍기엔 너무 역광이네요,분위기_감성,부정,,000000020000,,
인테리어 소품들이 다 싸구려 느낌이라 분위기 별로,분위기_감성,부정,,000000020000,,
그냥 평범한 카페 인테리어예요 쏘쏘함,분위기_감성,중립,,000000030000,,
전체적으로 우드톤으로 되어 있는 무난한 감성,분위기_감성,중립,,000000030000,,
조명이 약간 주황빛이라 따뜻해 보이는 느낌임,분위기_감성,중립,,000000030000,,
인테리어는 그냥 전형적인 요즘 유행하는 스타일,분위기_감성,중립,,000000030000,,
분위기가 아주 좋지도 나쁘지도 않은 적당한 수준,분위기_감성,중립,,000000030000,,
매장 한가운데에 커다란 식물이 놓여 있네요,분위기_감성,중립,,000000030000,,
벽에 포스터가 몇 장 붙어 있는 깔끔한 분위기,분위기_감성,중립,,000000030000,,
재즈 음악이 잔잔하게 흘러나오는 평범한 공간임,분위기_감성,중립,,000000030000,,
사진에서 보던 것만큼의 임팩트는 없는데 나쁘진 않음,분위기_감성,중립,,000000030000,,
창가 쪽은 햇빛이 잘 들고 안쪽은 약간 어두움,분위기_감성,중립,,000000030000,,
노출 콘크리트 인테리어로 되어 있는 매장입니다,분위기_감성,중립,,000000030000,,
가구들이 다 검은색이라 차분한 분위기가 남,분위기_감성,중립,,000000030000,,
천장이 높아서 그런지 탁 트인 느낌은 있네요,분위기_감성,중립,,000000030000,,
그냥 동네에 하나씩 있을 법한 흔한 분위기임,분위기_감성,중립,,000000030000,,
소품보다는 조명으로 포인트를 준 인테리어,분위기_감성,중립,,000000030000,,
빈티지랑 모던이 섞여 있는데 그냥저냥 괜찮음,분위기_감성,중립,,000000030000,,
테이블마다 작은 스탠드가 놓여 있는 식입니다,분위기_감성,중립,,000000030000,,
바닥이 타일로 되어 있어서 깔끔해 보이는 정도,분위기_감성,중립,,000000030000,,
분위기는 딱히 특별한 점 없는 일반적인 카페임,분위기_감성,중립,,000000030000,,
공간마다 조명이 조금씩 다르게 설정되어 있음,분위기_감성,중립,,000000030000,,
엄청 예쁘진 않은데 그냥 편안한 느낌의 감성,분위기_감성,중립,,000000030000,,
창문 너머로 도로가 보이는 평범한 시티 뷰임,분위기_감성,중립,,000000030000,,
팝송이 계속 나오는 활기찬 느낌의 분위기네요,분위기_감성,중립,,000000030000,,
인테리어가 화려하진 않고 심플함에 집중한 듯,분위기_감성,중립,,000000030000,,
입구 쪽에 거울 포토존 하나 마련되어 있습니다,분위기_감성,중립,,000000030000,,
전체적으로 무채색 톤이라 차가운 감성이 느껴짐,분위기_감성,중립,,000000030000,,
대리석 테이블 위주로 세팅된 모던한 분위기,분위기_감성,중립,,000000030000,,
특별한 소품은 없고 조명으로 분위기를 냈음,분위기_감성,중립,,000000030000,,
예쁘긴 한데 굳이 찾아갈 정도의 분위기는 아님,분위기_감성,중립,,000000030000,,
전형적인 화이트 인스타 감성인데 쏘쏘합니다,분위기_감성,중립,,000000030000,,
직원분들이 너무 친절하셔서 들어갈 때부터 기분 좋아짐,서비스,긍정,,000000001000,,
사장님 진짜 친절하시네요 서비스 교육 만점 드림,서비스,긍정,,000000001000,,
응대가 너무 빠르고 요청사항 바로 들어주셔서 감동함,서비스,긍정,,000000001000,,
역대급 친절함;; 사장님 천사신 줄 알았어요,서비스,긍정,,000000001000,,
직원분 웃으면서 맞이해주시니까 하루가 다 행복함,서비스,긍정,,000000001000,,
설명도 조목조목 잘해주시고 엄청 싹싹하심,서비스,긍정,,000000001000,,
여긴 맛도 맛이지만 직원들 마인드가 찐이네,서비스,긍정,,000000001000,,
바쁜데도 끝까지 웃으면서 응대해주는 거 대박임,서비스,긍정,,000000001000,,
사장님 인상 너무 좋으시고 서비스 정신 투철하심,서비스,긍정,,000000001000,,
알바생분 센스 미쳤음 말 안 해도 척척 해주심,서비스,긍정,,000000001000,,
진짜 대접받는 기분 들게 해주는 곳임 굿굿,서비스,긍정,,000000001000,,
친절함 끝판왕!! 재방문 의사 200% 서비스 때문임,서비스,긍정,,000000001000,,
기분 좋게 머물다 갑니다 직원분들 다 너무 착해요,서비스,긍정,,000000001000,,
응대 매너가 너무 좋으셔서 기억에 남네요,서비스,긍정,,000000001000,,
사장님 센스 보소.. 진짜 핵친절함,서비스,긍정,,000000001000,,
직원분들 텐션 좋고 파이팅 넘쳐서 에너지 얻고 감,서비스,긍정,,000000001000,,
궁금한 거 물어봤는데 너무 자세히 알려주셔서 좋았음,서비스,긍정,,000000001000,,
와 여기 서비스 교육 어떻게 시키는 거지? 다들 최고임,서비스,긍정,,000000001000,,
친절 맛집임 ㅋㅋㅋ 사장님 성격 너무 좋으심,서비스,긍정,,000000001000,,
매너가 몸에 배어 있으신 분들만 계신 듯,서비스,긍정,,000000001000,,
서비스 퀄리티가 거의 호텔급이네요 대만족,서비스,긍정,,000000001000,,
웃는 얼굴로 끝까지 배웅해주시는데 기분 최고임,서비스,긍정,,000000001000,,
손님 하나하나 신경 써주시는 게 느껴짐,서비스,긍정,,000000001000,,
직원분이 너무 상냥하셔서 제가 다 감사할 정도,서비스,긍정,,000000001000,,
응대가 정중해서 어른들 모시고 오기도 좋을 듯,서비스,긍정,,000000001000,,
사장님 서비스 마인드 완전 리스펙,서비스,긍정,,000000001000,,
진짜 너무너무 친절해요!! 기분 좋게 나옵니다,서비스,긍정,,000000001000,,
알바분 설명도 잘해주시고 매너 넘침 ㅎㅎ,서비스,긍정,,000000001000,,
손님을 진심으로 대하는 게 느껴져서 좋았습니다,서비스,긍정,,000000001000,,
여긴 서비스가 다 했음 너무 친절함 ㅠㅠ,서비스,긍정,,000000001000,,
알바생 표정 왜 저럼? 주문하기 무서워서 가겠나,서비스,부정,,000000002000,,
사장님 진짜 불친절함;; 손님을 짐짝 취급하네,서비스,부정,,000000002000,,
말투가 너무 공격적이라 당황스러웠음 ㅡㅡ,서비스,부정,,000000002000,,
주문 누락됐는데 사과 한마디 없는 거 실화?,서비스,부정,,000000002000,,
직원 응대 태도 노답임 다신 안 가요,서비스,부정,,000000002000,,
기분 좋게 들어갔다가 기분 다 잡치고 나옴 개불친절,서비스,부정,,000000002000,,
손님 와도 본체만체.. 인사 한마디를 안 함,서비스,부정,,000000002000,,
불러도 대답도 없고 자기들끼리 수다 떨기 바쁨,서비스,부정,,000000002000,,
서비스 교육 좀 다시 시켜야 할 듯 최악임,서비스,부정,,000000002000,,
사장님 응대가 너무 고압적이라 어이없네,서비스,부정,,000000002000,,
알바생 건성건성 대답하는 거 보소 ㅡㅡ,서비스,부정,,000000002000,,
요청한 거 다 까먹고 늦게 가져다줌 짜증,서비스,부정,,000000002000,,
불친절의 끝판왕.. 리뷰 보고 갈 걸 그랬음,서비스,부정,,000000002000,,
눈치 보여서 뭐 하나 시키겠나 싶음,서비스,부정,,000000002000,,
실수해놓고 변명만 늘어놓는 태도 진짜 별로임,서비스,부정,,000000002000,,
서비스 마인드 1도 없는 곳임 절대 가지 마셈,서비스,부정,,000000002000,,
직원분인지 사장님인지 말투 진짜 기분 나쁘네,서비스,부정,,000000002000,,
손님 앞에서 짜증 내는 건 좀 아니지 않나요?,서비스,부정,,000000002000,,
응대 속도 기어가는 줄.. 답답해 죽는 줄 알았음,서비스,부정,,000000002000,,
인사도 안 하고 무표정으로 툭툭 던짐 개실망,서비스,부정,,000000002000,,
서비스 엉망진창임 ㅋㅋㅋ 기본이 안 되어 있음,서비스,부정,,000000002000,,
왜 화가 나 있는지 모르겠음.. 주문받기 싫으신가,서비스,부정,,000000002000,,
직원들 서비스가 너무 부족해서 불편했네요,서비스,부정,,000000002000,,
물어봐도 퉁명스럽게 대답하니까 당황스럽네,서비스,부정,,000000002000,,
고객 응대하는 법부터 배우셔야 할 듯,서비스,부정,,000000002000,,
여긴 장사가 잘돼서 그런가 태도가 너무 거만함,서비스,부정,,000000002000,,
직원 서비스 때문에 좋았던 기분 다 버림,서비스,부정,,000000002000,,
안내해주는 말투가 시비 거는 수준임,서비스,부정,,000000002000,,
서비스가 너무 느리고 무심해서 화남,서비스,부정,,000000002000,,
역대급 불친절 다시는 발 안 들입니다,서비스,부정,,000000002000,,
직원분들이 그냥 기계적으로 일하는 느낌,서비스,중립,,000000003000,,
응대는 그냥 평범해요 나쁘지도 좋지도 않음,서비스,중립,,000000003000,,
인사는 해주시는데 딱히 친절한지는 모르겠음,서비스,중립,,000000003000,,
사장님 혼자 하시느라 응대가 좀 늦게 나옴,서비스,중립,,000000003000,,
그냥 딱 할 일만 하시는 스타일이네요,서비스,중립,,000000003000,,
서비스는 쏘쏘함 무난한 편,서비스,중립,,000000003000,,
필요한 거 말하면 바로바로 해주시긴 함,서비스,중립,,000000003000,,
친절하진 않은데 그렇다고 무례하지도 않음,서비스,중립,,000000003000,,
직원분이 좀 무뚝뚝한 편인 듯,서비스,중립,,000000003000,,
키오스크 주문이라 직원 마주칠 일이 거의 없음,서비스,중립,,000000003000,,
응대는 메뉴얼대로 딱딱 하시는 느낌임,서비스,중립,,000000003000,,
서비스가 좋다고 하긴 애매하고 평타는 침,서비스,중립,,000000003000,,
사장님 스타일이 좀 드라이하신 듯,서비스,중립,,000000003000,,
바빠 보여서 서비스 기대 안 했는데 걍 보통임,서비스,중립,,000000003000,,
응대 속도는 보통이고 친절함도 보통임,서비스,중립,,000000003000,,
불친절하진 않은데 뭔가 좀 어색한 분위기,서비스,중립,,000000003000,,
질문하면 답변은 잘해주시는데 표정은 없음,서비스,중립,,000000003000,,
서비스가 특출난 건 없지만 불편하지도 않음,서비스,중립,,000000003000,,
주문받을 때 딱히 감흥은 없었음,서비스,중립,,000000003000,,
그냥 저냥 무난하게 응대해주심,서비스,중립,,000000003000,,
직원마다 친절도가 좀 차이가 있는 듯,서비스,중립,,000000003000,,
친절하다는 리뷰 보고 갔는데 그정돈 아님,서비스,중립,,000000003000,,
응대가 정석적이긴 한데 따뜻함은 없음,서비스,중립,,000000003000,,
서비스가 아주 없진 않은데 굳이 칭찬할 건 없음,서비스,중립,,000000003000,,
메뉴 설명은 해주는데 영혼은 없는 느낌,서비스,중립,,000000003000,,
그냥 일반적인 카페 서비스 수준임,서비스,중립,,000000003000,,
나쁘진 않은데 친절을 기대하진 마세요,서비스,중립,,000000003000,,
손님이 많아서 그런지 응대가 좀 기계적임,서비스,중립,,000000003000,,
서비스 수준은 딱 기본만 하는 정도,서비스,중립,,000000003000,,
필요한 서비스는 다 해주는데 정감은 없음,서비스,중립,,000000003000,,
여기 가격 진짜 혜자네... 이 퀄리티에 이 가격 실화냐?,가격_가성비,긍정,,000000000100,,
가성비 미쳤음ㅋㅋ 요즘 물가에 이 정도면 거의 공짜 수준 아님?,가격_가성비,긍정,,000000000100,,
가격대가 좀 있긴 한데 돈이 하나도 안 아까운 맛임. 찐이다.,가격_가성비,긍정,,000000000100,,
완전 저렴해서 부담 없이 막 시키기 너무 좋아요!,가격_가성비,긍정,,000000000100,,
가격 착한 거 보소;; 사장님 남는 거 있으신가요?,가격_가성비,긍정,,000000000100,,
이 정도 양에 이 가격이면 진짜 갓성비 인정합니다.,가격_가성비,긍정,,000000000100,,
지갑 얇을 때 여기만 한 곳이 없음. 가격 개꿀.,가격_가성비,긍정,,000000000100,,
가성비가 내려와아아악!! 진짜 너무 싸요.,가격_가성비,긍정,,000000000100,,
비싼 값 하네요. 역시 비싼 게 돈값 함.,가격_가성비,긍정,,000000000100,,
가격 대비 만족도 최상임. 재방문 각.,가격_가성비,긍정,,000000000100,,
다른 카페보다 훨씬 저렴해서 놀랐음 ㄷㄷ,가격_가성비,긍정,,000000000100,,
양도 많은데 가격까지 저렴해서 완전 감동 ㅠㅠ,가격_가성비,긍정,,000000000100,,
가성비 맛집 찾으시면 무조건 여기임.,가격_가성비,긍정,,000000000100,,
가격 메리트가 확실히 있네요. 진짜 쌉니다.,가격_가성비,긍정,,000000000100,,
금액 확인하고 눈을 의심함. 너무 혜자라.,가격_가성비,긍정,,000000000100,,
솔직히 이 퀄리티에 이 가격은 사기급임. 대박.,가격_가성비,긍정,,000000000100,,
가격 부담 없어서 맨날 오고 싶음.,가격_가성비,긍정,,000000000100,,
합리적인 가격이라 너무 만족스러워요!,가격_가성비,긍정,,000000000100,,
와... 진짜 저렴하다. 친구들 데려와도 부담 없을 듯.,가격_가성비,긍정,,000000000100,,
가격이 너무 착해서 종류별로 다 시켜 먹음.,가격_가성비,긍정,,000000000100,,
가성비 끝판왕 등장ㄷㄷ 가격 보고 소름 돋음.,가격_가성비,긍정,,000000000100,,
저렴한 가격에 고퀄리티! 가성비 최고예요.,가격_가성비,긍정,,000000000100,,
생각보다 가격이 훨씬 싸서 기분 좋아짐.,가격_가성비,긍정,,000000000100,,
가격이 깡패임. 너무 싸서 감탄함.,가격_가성비,긍정,,000000000100,,
가성비 챙기려면 무조건 여기로 오세요.,가격_가성비,긍정,,000000000100,,
비싸다고 생각했는데 먹어보니 수긍 가는 가격임.,가격_가성비,긍정,,000000000100,,
완전 혜자로운 가격 덕분에 행복함.,가격_가성비,긍정,,000000000100,,
금액대가 딱 적당하고 합리적이라 맘에 듦.,가격_가성비,긍정,,000000000100,,
가격이 진짜 양심적이네요. 추천합니다.,가격_가성비,긍정,,000000000100,,
가성비 지림... 여긴 무조건 돈 벌어가는 기분임.,가격_가성비,긍정,,000000000100,,
가격 진짜 실화냐? 개비쌈;; 양은 코딱지만 함.,가격_가성비,부정,,000000000200,,
돈 아까워 죽겠음. 이 돈 주고 이걸 왜 먹음?,가격_가성비,부정,,000000000200,,
가성비 개구림. 다시는 안 감 ㅡㅡ,가격_가성비,부정,,000000000200,,
가격표 보고 뒷목 잡을 뻔. 너무 비싼 거 아님?,가격_가성비,부정,,000000000200,,
솔직히 거품 너무 심함. 가격 노답.,가격_가성비,부정,,000000000200,,
가격이 양아치네요. 뭐가 이렇게 비싸?,가격_가성비,부정,,000000000200,,
내 돈 돌려줘... 가격 대비 만족도 0점임.,가격_가성비,부정,,000000000200,,
가격이 너무 사악해서 손 떨림.,가격_가성비,부정,,000000000200,,
가성비 최악. 이름값으로 비싸게 받는 듯.,가격_가성비,부정,,000000000200,,
비싸기만 하고 실속은 하나도 없음. 개실망.,가격_가성비,부정,,000000000200,,
금액이 너무 비합리적임. 다시 올 일 절대 없음.,가격_가성비,부정,,000000000200,,
가격 진짜 에바임... 돈 버리고 옴.,가격_가성비,부정,,000000000200,,
비싼 가격에 비해 퀄리티 처참함.,가격_가성비,부정,,000000000200,,
아니... 이 가격에 이 양이 맞아? 어이없음.,가격_가성비,부정,,000000000200,,
