Original_Review,label
예약 불가라 무조건 현장 대기해야 하는 게 너무 불편함.,000000000002
과일에서 이상한 약품 냄새 같은 게 나서 다 남기고 왔습니다.,000020000000
망고빙수 양 엄청 많구 마시써요 붕어빵두 죤맛,010010000000
크로플 진짜 찐맛집이네요.. 평소에 크로플 너무 좋아해서 맨날 찾아다니면서 먹었는데 여기 크로플은 겉바속촉에 너무 맛있네요 정말!!인테리어도 엄청 힙하고 완전 통유리창에 사진 찍기에도 넘 좋아효 사진 진짜 엄청 많이 찍고 왔네요... 완전 인스타 사진맛집!! 사진 몇십장 찍고 인스타 올리는데 사진 분위기 장난 아닙니다 !!,000001010000
배불러서 아이스크림 생각없었는데 키링에 홀려서 먹게됐어요 아이스크림도 특색있고 맛있어요!,000001000000
간단하게 휴식하기 딱 좋은 곳입니다 다양한 커피와 빵이 있어서 매번 새로운 조합을 즐길 수 있어서 다음에 또 오고싶네요,110000000000
오후 늦게 간거라 베이글은 이미 없었고 무화과콩포트랑 어니언마요만 포장해서 먹었어요! 역시나 넘넘 맛있고,010000000002
"플레이트랑 어니언수프 하나씩 시켰는데, 둘 다 너무 맛있고 너무 만족했어요",010000000000
유튜브보면서 너무 오고싶었던곳이예요! 걸어가느라 약간 녹초되었지만 디저트먹고 충전완료 입니다! 푸딩 진짜..사브레최고 피스타치오휘낭시에랑 보늬밤휘낭시에 완전 취저예염!! 다 맛있어요!,000101000000
"케이크 정말 맛있었고, 선물해준 친구도 너무 좋아해서 기분 좋았습니다! 디자인도 이쁜데 복숭아 맛까지 너무 좋아서 만족스러웠습니다! 위에 올라간 펄도 케이크랑 잘어울려서 추가하길 잘 한것 같아요!! 다음에는 카페 이용할게요",001000000010
야외 나온 분위기 대화를 편히할수 있고 빵도 적당히 맛있네요,010000010001
커피도 디저트도 맛있어요!!!,100001000000
빙수 좋아해서 자주 먹는데 신기한 메뉴도 많구 체리초코빙수에는 술이 들어가네요 ?!,000010000000
직원분들 복장이 너무 지저분하고 매장 분위기를 깎아먹네요.,000000002000
포장해 가도 맛의 변화가 크지 않은 메뉴들 위주로 샀어요.,000000000030
초코 라떼가 너무 달아서 머리가 띵할 정도라 다 못 마셨어요.,200000000000
에스프레소 베이스가 아주 진하지는 않지만 적당히 고소합니다.,300000000000
너무 가보고 싶었던 성수 앤드밀! 샌드위치 좋아해서 눈여겨 보고있었는데 방문했어요. 점심시간이라 웨이팅은 필수인데 내부가 귀염뽀작하고 샌드위치 맛있음! 가격대비 좀 비싸지만 성수니까.. 청양 애플브리 꼭 시키세요,010000010202
짱빨리 나오는데 퀄리티도 좋아요!! 속도 존경합니다.,000000001000
사람이 너무 많아서 시장통이 따로 없네요. 대화가 안 됨.,000000000002
피스타치오 치즈케이크 존맛....... 취향저격 당했습니다,001000000000
쑥차의 향기에 힐링되었고 친절하게 리필해주셔서 좋았습니다! 떡구움과자도 식감이 독특해서 더욱 즐거운 시간 보냈네요,100100001000
디저트 접시가 지저분하게 서빙되어 나와서 기분이 안 좋았습니다.,000002000000
마늘빵베이컨(?)이 진짜 맛있어요! 베이글을 매장에서 먹고 가면 데워주시는데...,010000001000
웨이팅 시스템이 잘 되어 있어 카톡으로 알림 주니 편해요.,000000000001
분위기랑 커피 맛집이에요 맛있어요,100000010000
커피맛 좋아요 비싼 이유가 있나봐요,100000000300
플랜테리어가 잘 되어 있어서 공기도 맑은 것 같고 눈이 편안해요.,000000010000
친구랑 데이트하기 너무 좋았어요 소중한 추억 하나 만들고 갑니다,000000010000
매장 분위기 너무 좋고 인생샷 찍을곳 넘 많아요 디저트들도 너무 맛있어요!!!!! 비건케이크로 소화도 잘되서 좋습니다아!!,001000010000
날이 넘 좋아서.. 날이 넘더워서 오게됬어요 들어선 순간 사람들이 많아서 실시간으로 기빨렸답니다 매장에서 마실때 최소 20분 기다렸네요 전광판 큰것이 없어서 직원분들이 소리 쳐서 불러주시는데 목이 많이 아프겠다 싶었어요 사람들이 많아서 웅성웅성 하니 음악 소리가 전혀 안들리고 실시간으로 기빨림... 그래도 커피는 시원하고 맛있으니까요 좀 비싸지만... ! 다음 리뷰때 만나요 안녕,100000020202
놀라 플로트 맛있어요,100000000000
"점심시간이 겹쳐서 그런가... 1층에 주문하는사람, 메뉴기다리는 사람 복잡했어요... 바닐라라떼 맛있게 마시고 갑니당",100000000002
눈꽃 빙수 얼음이 너무 고와서 입안에서 구름처럼 녹아내려요.,000010000000
앙버터 맛집 낮에 오면 분위기 좋을듯,010000010000
와이파이가 엄청 빨라서 끊김 없이 업무 볼 수 있어 좋았습니다.,000000100000
따시지아 의 볶음 새우 국수 메뉴로 선택해봤는데 저는 홍콩식 볶음면이 이렇게 다 면이 끊어지는 음식인지 몰랐어요.. 타이 볶음면이라고만 생각하고 시켰는데..그리고 후추맛만 남아서 그냥 담에는 안먹을거예요,020000000000
베이글 비주얼 대박이에요!! 금욜 오후인데도 빵이 남아있어요 자리도 널널하고 좋아요,010000100000
블루보틀은 일본여행을 생각나게 해주는 곳 한정판 배지 구매!,000000010000
분위기 맛집 행복한 조합 덕분에 남편과 행복한 생일보냈어요 맛있어요,000000010000
좁은 매장에서 너무 맛있는 빵이 나와 진짜 오래 기다렸어요! 그치만 기다린만큼 맛있었어요!,010000200002
와이파이 비번이 복잡한데 잘 연결도 안 되고 계속 끊기네요.,000000200000
친구랑 괜찮은 카페 찾다가 들어온 곳입니다! 메뉴들이 특이한 것들이 많아서 시키고 싶은 것들이 많았어요. 체리라떼는 비쥬얼부터 압도적이고 맛도 맛이었습니다. 추천 메뉴 다 굿굿! 다음에 또 올게요!,100000000000
크리미한 라떼 맛있었어요 사람이 너무 많아서 시끄럽긴하지만 친절하게 대해주셨습니다,100000001002
성수동 구경하다가 우연히 가본 성수동 미국식 케이크 맛집 케이크 맛있어서 2개나 시켜 먹고왔어요,001000000000
가구 배치가 센스 있고 공간 활용을 정말 잘하신 것 같아요.,000000010000
단체로 갔는데 테이블 이동도 안 된다고 하고 자리가 너무 좁아요.,000000200000
콜드브루 맛있어요 ) 자주 방문하는 곳이에요... 조금 음료가 늦게 나온 것 같다고 디저트 챙겨주시는 섬세함 공간이 주는 매력도 짱이에요!,100001101000
"성수 최고 커피디저트 맛집 원래 가려던 카페 웨이팅 때문에 급하게 찾아서 우연히 갔는데 와... 진짜 짱맛 꼬소하면서 향이 살아있는 아이스 아메리카노와 적당히 달콤하면서 재료의 맛이 잘 느껴지는 디저트들 궁합 미쳤어요. 다른 곳에서 찾아 보기 어려운 달콤상콤 오렌지 케이크, 겉은 빠작하고 속은 촉촉한 까눌레, 그냥 반죽 자체가 맛있는 휘낭시에... 메뉴 도장깨기 하고 싶어요! 야외 좌석이라 괜히 도시 캠핑하는 분위기도 나서 더 좋아요. 친구들과 저의 마음 속 올해 최고의 카페! 앞으로 성수에 친구 놀러오면 프라이데이무브먼트는 필수 코스로 데려 가려구요. 진짜 널리 알려야 되는 맛",101100010001
빵이 맛나요!!!!!,010000000000
조명이 은은하고 아늑해서 소개팅하기에도 딱 좋은 분위기예요.,000000010000
테이크아웃이랑 매장 이용 가격이 같은 건 좀 불합리한 듯요.,000000000200
커피맛집이네요 에그인힐 손대면 못끊는 맛 맛나요 9시오픈 입성입니다,110000000001
저녁시간 많이 시끄러웠어요. 그리고 화장실 청소가 너무 안되어있었네요...,000000200002
빈티지한 가구들과 따뜻한 우드톤 인테리어가 마음을 편안하게 해요.,000000010000
"토마토바질에이드?와 미니 크루키, 천상가옥 시그니처 입니다 맛있지만 다음엔 아이스아메리카노 먹어보고싶어요",100100000000
양이 너무 적어서 두 잔은 마셔야 기별이 갈 정도인데 비싸요.,000000000200
눈과 입이 동시에 즐거운 곳이에요,000000010000
"맛있긴한데 망고 후숙이 안되어있어 망고가 달지가 않네요 ... 그래서 그런지 망고와 생크림이 따로노는 느낌이있었어요 개인적으로는 망고 잼이 들어가면 어떨까 싶네요, 그리고 주로 스카치테이프로 포장하시던데 그거말고 조립식으로 상자를만드는게 보기에 좋아보여요 열기에도 불편하고 보기에 좋지 않았네요 .. 사장님과 알바생은 엄청 친절하셔서 다시 갈 마음이 있는데, 망고 케이크보다는 다른 케이크를 시도해 볼것같아요 한번쯤 먹을만하고 망고가 푸짐하게 들어있어서 마음에 듭니다",003020001020
"평범한 요거트 스무디가 6,800원이라니..너무하지만 그래도 베이글은 정말 맛있어요 훈제 연어면 호불호가 약간 있어 전 좋아하지 않는데 이질감 없이 너무 맛있고 든든히 먹고 갑니다",110000000200
샌드위치 속 재료가 신선하고 빵이 고소해서 건강한 맛입니다.,010000000000
테이크 아웃해서 빵먹었는데 맛있었어요,010000000000
음식이 맛있고 친절해요 주차는 한시간 무료라 큰 부담도 없고 무엇보다 맛있어서 다시 방문할 정도로 좋아요,000000101000
매장이 엄청 넓어요! 쾌적하네요.,000000100000
입장할때 대기를 시킨다. 대기해서 들어갈 정도로 특별한 맛은 아님.,000000002002
성수에서 넓고 큰 카페와 맛있는곳을 찾는다면 여기!! 테이블간 간격도 넓고 조용해요,000000110000
콘센트 자리는 몇 군데 정해져 있어서 미리 확인하고 앉으세요.,000000300000
"에티오피아 구지 함벨라 고로 워시드 원두를 선택했고, 레몬그라스와 복숭아 뉘앙스가 인상적이었습니다.",100000000000
쏘쏘 합니다 발렛아저씨 친절하셔서 좋네요,000000001000
성수동에 있는 큰 카페네요 공장이었던 곳을 있는그대로 거기에 조금의 통창을 운치있게 꾸민 카페네요 저녁에도 사람 많더라구요 음료 맛있었어요,100000110002
그릭 요거트라고 하는데 너무 묽어서 그냥 일반 요거트 같아요.,000002000000
분위기 좋아보여 들어왔어요 인테리어도 노래도 힙하네요 커피맛있게 잘먹고갑니다,100000010000
파머스 카페 벌써 세번째 방문이에요!! 커피랑 디저트도 맛있고 집중하기도 좋은 공간이라 넘 좋습니다아,100001010000
자주 오는 곳이에요!!! 멋진 공간 맛난 커피 늘 좋아요!!,100000010000
이쁘고 맛나고 피곶치 좋았습니다 곶감싫어하는데 괜찮았어요,000001010000
베이글이 진짜 맛있어요. 모임하기 좋네요. 자주 올게요.,010000100000
에스프레소 티라미수 너무 맛있어요!! 오픈샌드위치도 맛있게 잘 먹었습니다 분위기도 좋아요,011000010000
반려동물과 함께 갈 수 있는 카페!!... 당근케이크를 추가로 시켰었는데 당근 케이크가 젤루 맛있었다! 근데 전체적으로 가격은 약간 비싼 느낌이 들었다. 루프탑 궁금해서 올라가보고 싶었는데 계단 가는 길 옆 통로가 막혀있어서 구경할 순 없어서 아쉬웠다,001000200200
얼그레이 밀크티랑 치사해 조합은 최고,101000000000
서울숲 근처 네모네 카페는 공간이 감성적이고 조용해서 혼카페하기도 좋아요,000000010000
뚝섬역 케이크 카페 네모네 인테리어도 귀엽고 딸기케미크 맛있어욤,001000010000
우리동네에 내가 차리고싶음 카페,000000000000
혼잡히 책보고 시간 보내기는 좋을 것 같아요... 입구가 찾기 어려웠어요... 사장님께서 친절하게 알려 주시었네요... 리뷰 이벤트로 빵도 챙겨 주셨네요,010000201000
매장이 은근 좁아요,000000200000
"보들보들 치아바타, 풍미 넘치는 바질페스토 크림치즈 바게트, 발효종 반죽으로 구운 깜빠뉴 모두 아주 맛있어요!",010000000000
"알록달록 곳곳이 감성인 예쁜 카페. 넓고 감성져서 그런지 음료가 많이 비쌈 자몽 스무디 마이애미? 가 8,500원 .. 그래도 인테리어 예뻐서 인스타 하는 사람이면 한번쯤은 가볼만하다",200000110200
작지만 알찬 케이크 가게!! 넘 맛있어요,001000300000
입구부터 카페의 컨셉이 독특해서 좋았어요 디저트도 다양하고 진철하고 너무 좋았아요,000001011000
하이라인라떼랑 비스코티세트 먹었는데... 엄청난 커피맛집은 아니지만 감각적인 느낌으로 즐기기에 충분히 좋았습니다,100100010000
카페크레마 부드럽고 맛있어요 ... 콘판나케이크는 입안에서 사르르 녹으며 단맛이 혀를 휘감네요,101000000000
아늑한 분위기고 커피 맛있어요!,100000010000
아메리카노가 너무 연해서 보리차 마시는 기분이 들 정도네요.,200000000000
딸기 라떼는 많이 달지 않아서 무난하게 먹을만합니다.,300000000000
바게트 맛집이에요 가격도 넘 착해,010000000100
단체 예약은 노쇼 방지를 위해 예약금을 받는다고 하더라고요.,000000003000
빙수 토핑 추가 옵션이 있으면 더 좋을 것 같은 느낌입니다.,000030000000
재방문했는데 여기가 진짜 망고빙수 고트입니다 꼭 가세요... 제가 먹은 망고 빙수 중에 제일 맛있어요,000010000000
대기 번호표가 번호순으로 명확해서 새치기 걱정 없어요.,000000000001
비 오는 날엔 입구에 우산꽂이와 비닐이 비치됩니다.,000000300000
"맛난커피와 케잌, 그리고 재민 군의 멋진 얼굴까지 좋은 시간 보내고갑니다.",101000000000
픽업대랑 반납대가 한데 섞여 있어서 사람끼리 계속 부딪히네요.,000000200000
커피맛 너무 좋아요 분위기 굿!,100000010000
아메리카노 진하고 맛있어요 아인슈페너는 얼그레이 향이 납니다,100000000000
서울여행으로 방문! 블루보틀 처음 왔는데 너무 좋네요 커피도 음료도 맛있어요! 뚝섬 성수 쪽 놀러오면 블루보틀 추천!,100000000000
차 맛있어요. 떡은 살짝 비싸요.,100001000200
인테리어는 깔끔하고 무난해서 그냥 편하게 머물다 가기 좋습니다.,000000030000
길가다가 우연히 발견하고 들어왔어요 분위기도 멋지고 메뉴가 신기해요! 위스키가 들어간 아이스크림,000001010000
테라스에 앉으면 숲 입구가 보여요. 빙수는 가격대비 조금 작은편이지만 토핑이 맛있는 무화과였어요..!,000010110200
보냉백 추가하면 더깔끔하게포장해주시는데 이거완전추천해요!! 같이간친구가 제가사는거보구 따라샀어요 당일케이크 예약도가능하니까 급하게케이크필요하신분들케이크예약히는것을추천드립니다 너무맛있구 예쁘게만들어주셔서 첫방문이었는데 넘만족합니다! 앞으로도 번창하세여사장님 다음에는 도시락케이크나 홀케이크도 이용해보고싶어요!!,001000000010
파르페 비주얼이 너무 예뻐서 먹기 아까울 정도였습니다.,000001000000
아메리카노랑 밤티라미수 케이크 먹었는데 디저트 맛있어요! 양도 많아서 배부르네요 커피맛은 좀 아쉬워요,201000000000
분위기 너무 좋아요!! 브런치 너무 맛있게 잘 먹었습니다 만족해용!!,010000010000
최근 먹은 소금빵 중 가장 맛있어요.,010000000000
인테리어 이쁘고 디저트 커피 다 맛있어요 추천합니당,100001010000
티라미수가 너무축축해요 커피 적당히 뿌리셔야할듯,002000000000
시원하고 커피가 맛이 좋아요. 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,100000100000
칠리쉬림프만 추천해요! 오동통하니 크림치즈랑 잘어울리네여,000000000000
조각 케이크가 거의 1만 원 육박하는데 값어치를 못함.,000000000200
넓고 조용한 분위기에 직원분도 엄청 친절하셨어요. 매실이 들어간 러프데이에이드랑 디저트가 엄청 맛있어요,100001001001
빵들 메뉴가 다양하고 분위기도 있어서 너무 좋았어요,010000010000
커피도 맛있고 특히 저 당근파운드가 정말 맛있어서 깜짝 놀랐네요,100100000000
가격이 조금 높긴 하지만 간만에 편하게 쉴수 있는 공간이었네요.,000000100200
여기 모히또 맛있어요 딸기라떼두요 인테리어두 너무예뻐요 루프탑조 추천,100000010000
분위기 좋고 맛도 좋아요! 힙한 성수에서 편히 머물렀어요! 최고 재방문의사 100,000000010000
양도 많고 너무 맛있어요,000000000100
라떼맛집! 빵도 맛있어요,110000000000
분위기도좋고 음악도 좋아용,000000010000
콘센트 많아서 편리함,000000100000
처음 방문했는데 분위기도 너무 좋고 티라미수도 완전 맛있어요!!! 날씨도 좋아서 테라스가 딱이네여,001000110000
커스터머 서비스는 아쉬웠습니다.,000000002000
디저트 종류 진짜 많고 다 맛있어보였어요!! 소금빵 샀는데 엄청 부드럽고 버터 풍미도 좋았어요 계산이 셀프라서 좀 오래 기다려야하긴 하는데 디저트 좋아하시는 분들한테 완전 강추합니다!,010000000002
천상가옥 날 좋은날 점심 먹고 오면 넘 힐링돼요 잠깐의 휴식으로 충전그리고 성수 직장인 인증?? 보통 명함 보여드려요 10프로 할인되다보니 괜히 좋아요 커피 음료 맛도 좋아요!,100000010100
분위기도 좋고 크로플이 너무 맛있어요,000001010000
"티라미수는 특별히 뛰어나지도 나쁘지도 않고, 딱 예상 가능한 무난한 맛이었습니다.",003000000000
라벤더 피스타치오맛 건강한 맛인지는 안 느껴짐... 젤라또 같은 꾸덕함 딱히 모르겠음,000003000002
얼그레이 티 향이 너무 좋아서 마시는 내내 힐링 됐어요.,100000000000
특별히 맛있지도 맛없지도 않은 기본적인 빵 맛입니다.,030000000000
그냥 완전 맛나요. 주중이라 그런가 별로 많이 안기다려요,000000000001
성수에 항상 손님 많아요! 안국에 본점 있더라고요! 음료 맛있었어요! 프레즐 베스트로 먹어봤어요! 친구랑 이야기하기 좋아요!,110000010002
수플레 팬케이크 처음 먹어봤는데 너무 부드러워요 샐러드도 싱싱하고 맛있어요,010001000000
지인 생일이여서 축하케이크로 주문했어요! 맛있게 먹겠습니다,001000000000
엄청나게 큰 망고가 있고 너무 맛있게 먹었어요 더운날 빙수 맛집입니다,000010000000
조용한 분위기에서 생각정리와 나만의 힐링이 필요하다고 느끼신다면 당장 방문하세요 잡생각이 사라지고 편안한 시간을 담을 수 있어요,000000010000
주문하는데 핸드폰만 보고 손님은 쳐다보지도 않아서 불쾌했어요.,000000002000
이 정도 퀄리티의 커피를 이 가격에 마실 수 있다니 가성비 최고예요.,000000000100
오몽티랑 밀크티 마셨는데 둘다 맛있었어요 매장이 엄청넓고 층고가 높아서 쾌적해요,100000100000
피넛버터 사기위해 1n번 재방문 했습니다! 피넛버터 시중에 파는거 여러종류 먹어봤지만 여기가 1등입니다!!,010000000000
팝업 메뉴로 리뉴얼 되었다고 해서 가 봤어요 사장님도 친절하시고 푸딩 메뉴도 많아서 좋아요!! 제 원 픽은 율무피넛 입니다.,000001001000
단골이라고 쿠키를 서비스로 주셔서 정말 감사히 잘 먹었습니다.,000000001000
쿠키 종류가 많고 케이크가 맛있어요!,001100000000
걷다가 먹음직스러워서 방문했습니다 안에 필링이 많이 들어있어요! 타르트가 상당히 큽니다,001000000000
유니크한 인테리어의 카페를 우연히 찾았어요! 디저트도 맛있었습니다 곳곳 포토스팟이 신기했어요,000001010000
크로넛 완전강추해요 크림도 많이들어가있고 달콤새콤 딱임 선물용으로 좋아요,000100000010
민트초코 최고... 맛은 민트인데...당연히 맛있고 양도 많습니다!! 카페 공간도 여유있는 편이라서 좋아요 민초가세상을지배한다 민초가세상을지배한다 민초가세상을지배한다 민초가세상을지배한다 민초가세상을지배한다,100000100000
초코소금빵 너무 맛있어요! 다 제가 담아와써요,010000000000
맘모스빵 시키삼. 두번 시키삼. 맛있음. 딸기크림 카우 브레드는 설명에는 크림이 쏟아진다고 하지만 전혀 그렇지 않았고 빵도 질겨요.,030000000000
디저트도 커피도 다 너무 맛있어요 ) 카페 자리도 많고 성수카페로 강츄,100001100000
카페너무 귀엽고 아기자기해요 할로윈컨셉이라 봄에도 10월인것처럼 느껴지네요. 커피맛있는데 디저트가진짜 goat 입니다,100000010000
선물용으로 샀는데 좋아하더라구요,000000000010
"커피. 티슈식빵, 트러플양송이스프, 프렌치토스트 모두 다 맛있어요. 조경도 예쁘고 음악도 좋아요",110000010000
망고빙수 진짜 맛있어요! 소금빵도 맛있어서 추가로 구매해서 또 먹었어요 망고빙수 먹으러 다시 방문하고 싶네요,010010000000
커피 맛있어요 가격도 좋고 위치도 좋아요,100000100100
아이스크림 위에 토핑이 조금 올라가 있어 씹는 맛이 있네요.,000003000000
원두 향이 정말 진하고 산미가 적당해서 제 입맛에 딱 맞아요.,100000000000
여기 베이글이 맛있다는 소문을 들었는데 역시 좋네요. 또 찾아오겠습니다,010000000000
입장 독촉 전화를 계속해서 커피 마시다 체할 뻔했습니다.,000000000002
외관도 이쁘고 디저트도 귀엽고 너무 이뻐용 커피도 맛있어요!,100000010000
애플망고 러버인데 양도 많이 주고 좋아여 자리도 넉넉히 있고 크로플도 있어서 좋았어영,000011100000
양이 너무 많아서 둘이서 하나 나눠 먹어도 충분할 정도의 가성비!,000000000100
재방문 입니다 맛있어요,000000000000
넓어서 좋고 3층 뷰도 좋아요 엘베도 있음,000000110000
귀엽고 깔끔한카페 맛있어요,000000010000
과일 샌드위치는 하루 한정 수량으로 판매한다고 합니다.,000030000000
피넛버터 먹고싶어서 왔용 아몬드 피넛 둘다 넘 맛있어요!!,000001000000
미포에 소금빵 굽자마자 바로 나와서 그런지 엄청맛있어요 냄새도좋고 소금빵맛집,010000000000
밍밍한 딸기라떼 .... 시럽맛이 강함,200000000000
츄러스는 시나몬 가루 양을 조절해서 묻힐 수 있어 좋아요.,000100000000
망고빙수 간얼음이 물얼음이 아니라 요거트맛 나는 얼음이고 부드러운 아이스크림에 가까운 얼음이라 진짜 맛있어요!! 생망고는 시즌 오프라 냉동망고 사용하셨다고 했는데 생망고랑 별 차이 없이 맛있었고 커피도 고소하니 맛있었습니다 다음에 또 올 것 같아요!!!,100010000000
종업원도 친절하고 무엇보다 커피랑 음식 맛나요,100000001000
성수에서 둘러보다가 당채우기도 좋고 맛있아용,000000000000
크림이 되게 부드럽고 달달한 케이크예요. 커피도 맛있어요!,101000000000
커피람 디저트도 맛밌고 너무 귀며문 카페!,100001010000
"자연채광 잘되는 푸릇푸릇한 인테리어도 좋고, 맛나게생긴 빵도 선택장애 오게 많고, 후추커피같이 특색있는 메뉴도 좋았어요!",110000010000
초코라떼 맛있고 옥수수 소금빵 미쳤어요,110000000000
식빵 결이 하나도 안 느껴지고 뭉쳐있는 느낌이라 별로예요.,020000000000
매장도깔끔하고 인테리어도 다양해서 시간가는줄모르고 사진찍고 놀았어요 게다가 크로플이랑 시그니처 커피 완젼맛나요,110000110000
나에게 오롯이 집중할 수 았고 공간에서 나는 향과 분위기 모두 좋아요,000000010000
브레이크 타임 직전에 갔더니 웨이팅 마감이라고 쫓겨남.,000000000002
"펜케이크는 주문 받고 직접 만드시는 거라 30분 넘게 기다리긴 했지만 음료도 그렇고 다 맛있었음 착즙주스는 과일 직접 착즙인 줄 알았지만, 착즙 음료수 주는 거!",300001000002
테라스가 있어서 좋아요! 애견동반카페라서 강아지와 같이와도 좋을 것 같아요,000000100000
크럼블치즈케이크가 정말 맛있구 인테리어가 외국 카페 같아요!! 2층 매장이어서 붐비지 않아서 더 좋았네용,001000110001
카페 인테리어도 커피도 너무 좋은 카페,100000010000
뷰가 너무 좋고 빵이 너무 예쁘고 가게가 맛있어요 최고쵝오,010000010000
가장 예쁘고 큰 카페로 찾아서왔어요 일단 너무 친절하시고 카페가 환해서 이쁘더라구요,000000111000
여기서만 맛 볼 수 있는 빵들이 많아서 좋아요,010000000000
직원분들이 자리 정리를 안 해주셔서 빈자리 있는데도 못 앉음.,000000000002
무화과 크림치즈 바게트 맛 잊지못해 겨우 겟 했는데 아니 애플파이가 도른놈이었음..,010000000000
바리스타님들이 매번 커피를 너무 맛있게 내려주셔서 제 미뢰가 아주 행복한 요즘입니다.,100000001000
워낙핫한 곳이라 기대했어요 역시나 맛있네요,000000000000
라떼 고소하고 베이글이 맛있어요 공간이 쾌적하고 시원해서 좋아오,110000100000
빵이 맛있어요 딸기라떼는 좀 더 달아더 될듯 빵 종류가 많아요!,310000000000
메론 빙수가 맛있다고 해서 와봤는데 제가 기대했던 것보다도 너무 맛있어요,000010000000
평소 잘 경험해볼 수 없던곳이라 그런지 너무 좋았습니다. 이용시간을 2시간이 아니라 3시간 정도 되야 무난하게 그림 하나 완성할 것 같아요 그점이 조금 아쉬웠습니다.,000000200000
눕는자리 너무 좋아여......,000000100000
생딸기마들렌이랑 고메버터 바게트 먹었는데 넘 맛있어요,010100000000
분위기만 잡고 정작 청소는 안 하는지 바닥에 부스러기가 가득해요.,000000020000
차근차근 깔끔하게 알려주셔서 너무 좋았어요. 친구들연인들과 함께하기 딱 좋아,000000001000
맛도 좋고 날씨도 좋아서 테라스에서 먹는데 굿 오물렛 진짜 너무 맛있었어요 여행온 기분이였어요,010000010000
직원들이 분주하게 청소하지만 그래도 먼지가 약간 보임.,000000003000
"커피, 디저트, 음악, 인테리어, 분위기까지 완벽했습니다. ... 직원분도 친절하고 공간 곳곳에 감성이 살아 있어서",100001011000
매장 들어오면 네모네답게 이 전부 으로 되어있는데 되게 귀여워요! 그리고 케이크랑 에이드 둘 다 너무 맛있슴다,101000010000
여기 빵 개존맛탱입니다 퀸아망 꼭 드십쇼,010000000000
케익이 부드럽고 달달해서 맛있어요,001000000000
두바이베이글은 꼭 드세요!! 너무 더웠는데 시원하게 매장에서 먹었어요,010000100000
서울점에도 오로라카페가생겨서 좋아요주차도편하고 빵도 맛있어요,010000100000
흡연 구역은 건물 외부 지정된 장소를 이용해야 합니다.,000000300000
분위기가 너무 좋고 커피도 맛있고 케이크는 대박입니다,101000010000
. 콜롬비아 게이샤 드립 바닐라라떼,100000000000
컵과일이라 먹기도 편하고 과일 상태가 정말 깔끔해요.,000010000000
오늘이 성수블렌드의 마지막날이네요. 산미 있는 커피를 항상 잘 마셔서 아쉬움이 남지만 새로운 원두도 기대됩니다,100000000000
생일 파티는 금지되어 있으니 초만 켜는 정도로 만족해야 함.,000000003000
주변 카페들이랑 가격 비교해 보면 다 고만고만합니다.,000000000300
너무 친절하십니다!! 기분 좋은 구매 할 수 있어서 좋았어요!,000000001000
토요일 오후에 서울숲 레브레드를 방문했습니다 매장도 넓소 분위기도 좋아서 데이트나 가족 단위로 나들이 왔을 때 방문하면 좋을 것 같아요 토요일이여도 사람이 너무 많지 않아서 힐링하다가 왔습니다 빵 종류도 다양하고 커피랑 먹으면 맛있을 것 같은 빵들도 많아서 좋아요 근처에서 식사하고 커피 마시면서 수다 떨기도 너무 좋은 것 같아요 직원 분들도 너무 친절하시고 빵을 먹다가 셀프로 포장해갈 수도 있어서 좋은 것 같아요 빵을 데워먹을 수도 있는 발뮤다 오븐도 있어서 좋았구요 덕분에 행복한 주말 보낼 수 있었습니다 다음에 또 찾아올게요,010000111001
아이랑 아빠랑 방탈출 보내고 가까이 있어서 들어왔는데 분위기 괜찮네요. 아메리카노 마시려다가 앞사람 따라서 쿠테로이테 시켜봤는데 맛있어서 행복합니다,100000010000
진동벨이 고장 난 건지 울리지도 않아서 한참 기다렸습니다.,000000200000
가을을 느끼고 커피한잔,300000000000
젤라또가 너무 맛있어요 종류별로 다 먹어봤는데 맛이 진짜 진하고 신선해요 일단 가장 맛있었던 세가지를 고르자면 1등 토마토 2등 참외 3등 레몬 소르베인데 토마토는 방아잎이 들어가서 중독적인 맛이고 참외는 약간 수박맛도 나서 너무 좋았어요! 레몬 소르베는 와인향이 꽤 진하게 나면서 상큼해서 맛있었어요 같이 온 친구들은 얼그레이랑 피스타치오도 맛있대요 뚝섬 근처에서 데이트 하기도 분위기가 넘 좋아서 추천해요!!,000001010000
꿀녹차랑 디저트 둘다 정말 맛있어요! 다음에 또 오고 싶은곳이에요,100001000000
위장장애환자에겐 공차가 좋아요,100000000000
빵도 커피도 맛이 있어요!!,110000000000
"서울숲 브런치 맛집 디저트,브런치 다양하게 즐길수있어서 좋아요",010001000000
항상 올때 마다 들리는 카페인데 정말 맛있어요 이런 착한 가격에 정말 맛있는 무스 케이크를 먹을 수 있다니 너무 체고예요,001000000100
쿠앤크 케이크 맛있어요!,001000000000
딸기 케이크에 딸기가 층층이 듬뿍 들어있어서 돈이 안 아까워요.,001000000000
"인테리어가 정말 아름답고 세련됐습니다. 카페 메뉴도 전반적으로 맛이 훌륭했고, 특히 서비스로 제공된 바닐라 젤라또가 진하고 부드러워 인상적이었어요.",000001011000
책을 읽다보니 생각보다 시간이 짧았어요 명상도 하고싶었는데!,000000002000
